booking_id,employee_id,booking_date,requested_start_datetime,allocated_start_datetime,requested_end_datetime,allocated_end_datetime,requested_duration_minutes,max_time_flexibility_minutes,requested_room_type,allocated_room_id,allocated_room_type,requested_floor,allocated_floor,requested_capacity,room_capacity,time_relaxation_minutes,allocation_rule,booking_status
RB15907,E0177,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:15:00,2025-01-13 08:45:00,2025-01-13 08:45:00,30,0,Conference,R012,Conference,2,2.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB18174,E0055,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:15:00,2025-01-13 08:45:00,2025-01-13 08:45:00,30,0,Conference,R015,Conference,3,2.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB19503,E0735,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:15:00,2025-01-13 09:15:00,2025-01-13 09:15:00,60,0,Meeting,R027,Focus,3,3.0,8,8.0,0.0,similar_type_exact_floor,Allocated
RB22903,E0141,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:15:00,2025-01-13 09:30:00,2025-01-13 09:30:00,75,0,Focus,R043,Focus,4,5.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB26698,E0882,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:15:00,2025-01-13 09:30:00,2025-01-13 09:30:00,75,15,Meeting,R030,Meeting,1,3.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB32555,E0183,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:15:00,2025-01-13 10:15:00,2025-01-13 10:15:00,120,60,Meeting,R010,Conference,3,1.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB33807,E0897,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:15:00,2025-01-13 09:30:00,2025-01-13 09:30:00,75,30,Conference,R050,Focus,5,5.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB33903,E0496,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:15:00,2025-01-13 09:15:00,2025-01-13 09:15:00,60,15,Meeting,R009,Focus,1,1.0,8,8.0,0.0,similar_type_exact_floor,Allocated
RB39774,E0821,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:15:00,2025-01-13 09:45:00,2025-01-13 09:45:00,90,0,Meeting,R042,Conference,5,5.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB07494,E0177,2025-01-13,2025-01-13 08:30:00,2025-01-13 08:30:00,2025-01-13 09:15:00,2025-01-13 09:15:00,45,120,Conference,R013,Conference,2,2.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB10657,E0929,2025-01-13,2025-01-13 08:30:00,2025-01-13 08:30:00,2025-01-13 09:15:00,2025-01-13 09:15:00,45,60,Conference,R023,Conference,5,3.0,4,8.0,0.0,exact_type_any_floor,Allocated
RB14041,E0677,2025-01-13,2025-01-13 08:30:00,2025-01-13 08:30:00,2025-01-13 10:30:00,2025-01-13 10:30:00,120,120,Conference,R017,Focus,4,2.0,8,8.0,0.0,similar_type_any_floor,Allocated
RB15022,E0067,2025-01-13,2025-01-13 08:30:00,2025-01-13 08:30:00,2025-01-13 09:00:00,2025-01-13 09:00:00,30,30,Meeting,R020,Focus,5,2.0,8,8.0,0.0,similar_type_any_floor,Allocated
RB25152,E0579,2025-01-13,2025-01-13 08:15:00,2025-01-13 08:30:00,2025-01-13 09:45:00,2025-01-13 10:00:00,90,30,Conference,R008,Meeting,1,1.0,10,16.0,15.0,similar_type_exact_floor,Allocated
RB04935,E0642,2025-01-13,2025-01-13 08:30:00,2025-01-13 08:45:00,2025-01-13 09:30:00,2025-01-13 09:45:00,60,60,Meeting,R006,Focus,3,1.0,10,16.0,15.0,similar_type_any_floor,Allocated
RB12304,E0190,2025-01-13,2025-01-13 08:45:00,2025-01-13 08:45:00,2025-01-13 09:30:00,2025-01-13 09:30:00,45,15,Focus,R016,Focus,2,2.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB16427,E0721,2025-01-13,2025-01-13 08:30:00,2025-01-13 08:45:00,2025-01-13 09:45:00,2025-01-13 10:00:00,75,60,Meeting,R003,Meeting,3,1.0,6,8.0,15.0,exact_type_any_floor,Allocated
RB19395,E0689,2025-01-13,2025-01-13 08:30:00,2025-01-13 08:45:00,2025-01-13 09:30:00,2025-01-13 09:45:00,60,30,Meeting,R015,Conference,4,2.0,6,8.0,15.0,similar_type_any_floor,Allocated
RB29663,E0821,2025-01-13,2025-01-13 08:45:00,2025-01-13 08:45:00,2025-01-13 09:45:00,2025-01-13 09:45:00,60,120,Meeting,R033,Training,4,4.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB32282,E0102,2025-01-13,2025-01-13 08:30:00,2025-01-13 08:45:00,2025-01-13 09:30:00,2025-01-13 09:45:00,60,30,Focus,R007,Conference,3,1.0,8,8.0,15.0,similar_type_any_floor,Allocated
RB05620,E0481,2025-01-13,2025-01-13 08:45:00,2025-01-13 09:00:00,2025-01-13 10:15:00,2025-01-13 10:30:00,90,30,Conference,R034,Conference,4,4.0,6,16.0,15.0,exact_type_exact_floor,Allocated
RB06149,E0827,2025-01-13,2025-01-13 08:45:00,2025-01-13 09:00:00,2025-01-13 09:45:00,2025-01-13 10:00:00,60,30,Training,R045,Conference,5,5.0,6,8.0,15.0,similar_type_exact_floor,Allocated
RB06346,E0932,2025-01-13,2025-01-13 08:45:00,2025-01-13 09:00:00,2025-01-13 10:15:00,2025-01-13 10:30:00,90,60,Training,R004,Meeting,5,1.0,8,8.0,15.0,similar_type_any_floor,Allocated
RB07884,E0010,2025-01-13,2025-01-13 08:45:00,2025-01-13 09:00:00,2025-01-13 10:15:00,2025-01-13 10:30:00,90,15,Meeting,R002,Focus,1,1.0,8,8.0,15.0,similar_type_exact_floor,Allocated
RB13545,E0438,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:00:00,2025-01-13 10:00:00,2025-01-13 10:00:00,60,60,Conference,R012,Conference,5,2.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB14536,E0766,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:00:00,2025-01-13 10:00:00,2025-01-13 10:00:00,60,0,Focus,R032,Focus,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB20814,E0722,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:00:00,2025-01-13 10:00:00,2025-01-13 10:00:00,60,15,Meeting,R044,Meeting,5,5.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB24380,E0207,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:00:00,2025-01-13 11:00:00,2025-01-13 11:00:00,120,0,Meeting,R021,Training,3,3.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB26028,E0622,2025-01-13,2025-01-13 08:45:00,2025-01-13 09:00:00,2025-01-13 10:00:00,2025-01-13 10:15:00,75,60,Focus,R020,Focus,5,2.0,8,8.0,15.0,exact_type_any_floor,Allocated
RB27471,E0370,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:00:00,2025-01-13 10:30:00,2025-01-13 10:30:00,90,0,Meeting,R035,Training,4,4.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB30531,E0752,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:00:00,2025-01-13 10:15:00,2025-01-13 10:15:00,75,60,Training,R026,Training,2,3.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB32079,E0675,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:00:00,2025-01-13 10:30:00,2025-01-13 10:30:00,90,0,Conference,R014,Conference,3,2.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB33050,E0716,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:00:00,2025-01-13 09:30:00,2025-01-13 09:30:00,30,60,Focus,R028,Focus,4,3.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB38917,E0726,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:00:00,2025-01-13 10:00:00,2025-01-13 10:00:00,60,30,Meeting,R036,Training,4,4.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB00304,E0109,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 10:30:00,2025-01-13 10:30:00,75,15,Focus,R011,Focus,2,2.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB03511,E0838,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 10:15:00,2025-01-13 10:15:00,60,15,Training,R037,Training,4,4.0,2,4.0,0.0,exact_type_exact_floor,Allocated
RB04239,E0404,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 11:15:00,2025-01-13 11:15:00,120,30,Conference,R013,Conference,2,2.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB04366,E0604,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:15:00,2025-01-13 10:30:00,2025-01-13 10:45:00,90,60,Conference,R041,Focus,1,5.0,10,16.0,15.0,similar_type_any_floor,Allocated
RB06368,E0493,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 09:45:00,2025-01-13 09:45:00,30,30,Training,R023,Conference,3,3.0,8,8.0,0.0,similar_type_exact_floor,Allocated
RB06407,E0842,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 10:15:00,2025-01-13 10:15:00,60,30,Focus,R027,Focus,4,3.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB08032,E0183,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 10:45:00,2025-01-13 10:45:00,90,30,Meeting,R039,Meeting,1,4.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB08636,E0922,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 09:45:00,2025-01-13 09:45:00,30,30,Meeting,R029,Training,3,3.0,2,4.0,0.0,similar_type_exact_floor,Allocated
RB09260,E0779,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:15:00,2025-01-13 10:15:00,2025-01-13 10:30:00,75,60,Training,R049,Training,3,5.0,6,8.0,15.0,exact_type_any_floor,Allocated
RB09274,E0332,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 10:45:00,2025-01-13 10:45:00,90,30,Meeting,R031,Conference,4,4.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB10370,E0074,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 10:15:00,2025-01-13 10:15:00,60,30,Conference,R047,Focus,4,5.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB15391,E0302,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 09:45:00,2025-01-13 09:45:00,30,30,Conference,R019,Focus,3,2.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB16144,E0047,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:15:00,2025-01-13 09:45:00,2025-01-13 09:45:00,30,30,Conference,R048,Focus,4,5.0,4,4.0,0.0,similar_type_any_floor,Allocated
RB31875,E0891,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:15:00,2025-01-13 10:00:00,2025-01-13 10:15:00,60,30,Training,R009,Focus,1,1.0,8,8.0,15.0,similar_type_exact_floor,Allocated
RB01593,E0903,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 11:15:00,2025-01-13 11:30:00,120,15,Meeting,R005,Training,1,1.0,12,16.0,15.0,similar_type_exact_floor,Allocated
RB06397,E0226,2025-01-13,2025-01-13 09:30:00,2025-01-13 09:30:00,2025-01-13 10:45:00,2025-01-13 10:45:00,75,60,Meeting,R022,Focus,5,3.0,4,4.0,0.0,similar_type_any_floor,Allocated
RB07990,E0265,2025-01-13,2025-01-13 09:30:00,2025-01-13 09:30:00,2025-01-13 10:45:00,2025-01-13 10:45:00,75,120,Training,R028,Focus,1,3.0,4,4.0,0.0,similar_type_any_floor,Allocated
RB08113,E0646,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 10:15:00,2025-01-13 10:30:00,60,60,Focus,R043,Focus,5,5.0,8,8.0,15.0,exact_type_exact_floor,Allocated
RB11367,E0198,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 09:45:00,2025-01-13 10:00:00,30,60,Focus,R050,Focus,4,5.0,6,8.0,15.0,exact_type_nearby_floor,Allocated
RB17238,E0265,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 10:15:00,2025-01-13 10:30:00,60,60,Training,R040,Training,2,4.0,12,16.0,15.0,exact_type_any_floor,Allocated
RB19060,E0335,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 10:30:00,2025-01-13 10:45:00,75,60,Conference,R001,Conference,2,1.0,4,8.0,15.0,exact_type_nearby_floor,Allocated
RB19398,E0921,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 10:15:00,2025-01-13 10:30:00,60,30,Conference,R024,Meeting,3,3.0,8,8.0,15.0,similar_type_exact_floor,Allocated
RB19952,E0088,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 10:45:00,2025-01-13 11:00:00,90,60,Conference,R030,Meeting,1,3.0,4,4.0,15.0,similar_type_any_floor,Allocated
RB20133,E0279,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 09:45:00,2025-01-13 10:00:00,30,60,Meeting,R038,Meeting,5,4.0,8,8.0,15.0,exact_type_nearby_floor,Allocated
RB21433,E0791,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 10:30:00,2025-01-13 10:45:00,75,60,Meeting,R046,Training,3,5.0,8,8.0,15.0,similar_type_any_floor,Allocated
RB26930,E0394,2025-01-13,2025-01-13 09:00:00,2025-01-13 09:30:00,2025-01-13 10:00:00,2025-01-13 10:30:00,60,60,Training,R018,Training,3,2.0,12,16.0,30.0,exact_type_nearby_floor,Allocated
RB38733,E0309,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:30:00,2025-01-13 10:15:00,2025-01-13 10:30:00,60,15,Focus,R016,Focus,1,2.0,2,4.0,15.0,exact_type_nearby_floor,Allocated
RB03795,E0340,2025-01-13,2025-01-13 09:30:00,2025-01-13 09:45:00,2025-01-13 10:45:00,2025-01-13 11:00:00,75,60,Training,R015,Conference,2,2.0,6,8.0,15.0,similar_type_exact_floor,Allocated
RB04117,E0784,2025-01-13,2025-01-13 09:45:00,2025-01-13 09:45:00,2025-01-13 11:15:00,2025-01-13 11:15:00,90,0,Focus,R048,Focus,3,5.0,2,4.0,0.0,exact_type_any_floor,Allocated
RB04885,E0332,2025-01-13,2025-01-13 09:45:00,2025-01-13 09:45:00,2025-01-13 10:45:00,2025-01-13 10:45:00,60,30,Meeting,R029,Training,3,3.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB07087,E0090,2025-01-13,2025-01-13 09:45:00,2025-01-13 09:45:00,2025-01-13 11:15:00,2025-01-13 11:15:00,90,0,Focus,R033,Training,4,4.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB18935,E0851,2025-01-13,2025-01-13 09:30:00,2025-01-13 09:45:00,2025-01-13 11:00:00,2025-01-13 11:15:00,90,60,Meeting,R019,Focus,2,2.0,4,4.0,15.0,similar_type_exact_floor,Allocated
RB19241,E0399,2025-01-13,2025-01-13 09:30:00,2025-01-13 09:45:00,2025-01-13 10:45:00,2025-01-13 11:00:00,75,30,Meeting,R007,Conference,2,1.0,4,8.0,15.0,similar_type_any_floor,Allocated
RB24462,E0340,2025-01-13,2025-01-13 09:30:00,2025-01-13 09:45:00,2025-01-13 10:15:00,2025-01-13 10:30:00,45,15,Training,R023,Conference,2,3.0,8,8.0,15.0,similar_type_any_floor,Allocated
RB25365,E0681,2025-01-13,2025-01-13 09:15:00,2025-01-13 09:45:00,2025-01-13 10:30:00,2025-01-13 11:00:00,75,120,Conference,R006,Focus,3,1.0,12,16.0,30.0,similar_type_any_floor,Allocated
RB31613,E0796,2025-01-13,2025-01-13 09:30:00,2025-01-13 09:45:00,2025-01-13 10:45:00,2025-01-13 11:00:00,75,30,Meeting,R042,Conference,1,5.0,4,4.0,15.0,similar_type_any_floor,Allocated
RB03335,E0867,2025-01-13,2025-01-13 09:30:00,2025-01-13 10:00:00,2025-01-13 10:30:00,2025-01-13 11:00:00,60,120,Meeting,R008,Meeting,4,1.0,10,16.0,30.0,exact_type_any_floor,Allocated
RB14532,E0982,2025-01-13,2025-01-13 10:00:00,2025-01-13 10:00:00,2025-01-13 10:45:00,2025-01-13 10:45:00,45,60,Conference,R012,Conference,4,2.0,2,4.0,0.0,exact_type_any_floor,Allocated
RB16980,E0006,2025-01-13,2025-01-13 10:00:00,2025-01-13 10:00:00,2025-01-13 11:45:00,2025-01-13 11:45:00,105,0,Meeting,R044,Meeting,3,5.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB20732,E0406,2025-01-13,2025-01-13 09:45:00,2025-01-13 10:00:00,2025-01-13 11:00:00,2025-01-13 11:15:00,75,30,Meeting,R003,Meeting,1,1.0,4,8.0,15.0,exact_type_exact_floor,Allocated
RB22128,E0722,2025-01-13,2025-01-13 09:45:00,2025-01-13 10:00:00,2025-01-13 11:15:00,2025-01-13 11:30:00,90,15,Focus,R050,Focus,4,5.0,6,8.0,15.0,exact_type_nearby_floor,Allocated
RB23118,E0052,2025-01-13,2025-01-13 10:00:00,2025-01-13 10:00:00,2025-01-13 11:15:00,2025-01-13 11:15:00,75,15,Focus,R032,Focus,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB24394,E0709,2025-01-13,2025-01-13 09:45:00,2025-01-13 10:00:00,2025-01-13 11:00:00,2025-01-13 11:15:00,75,60,Focus,R038,Meeting,2,4.0,8,8.0,15.0,similar_type_any_floor,Allocated
RB26103,E0698,2025-01-13,2025-01-13 09:30:00,2025-01-13 10:00:00,2025-01-13 11:15:00,2025-01-13 11:45:00,105,30,Conference,R045,Conference,1,5.0,6,8.0,30.0,exact_type_any_floor,Allocated
RB38296,E0536,2025-01-13,2025-01-13 10:00:00,2025-01-13 10:00:00,2025-01-13 10:45:00,2025-01-13 10:45:00,45,30,Focus,R036,Training,2,4.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB02594,E0259,2025-01-13,2025-01-13 10:15:00,2025-01-13 10:15:00,2025-01-13 10:45:00,2025-01-13 10:45:00,30,15,Conference,R026,Training,3,3.0,4,4.0,0.0,similar_type_exact_floor,Allocated
RB03336,E0685,2025-01-13,2025-01-13 10:15:00,2025-01-13 10:15:00,2025-01-13 11:45:00,2025-01-13 11:45:00,90,30,Meeting,R027,Focus,5,3.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB07340,E0399,2025-01-13,2025-01-13 10:15:00,2025-01-13 10:15:00,2025-01-13 11:15:00,2025-01-13 11:15:00,60,30,Conference,R037,Training,2,4.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB08564,E0389,2025-01-13,2025-01-13 10:15:00,2025-01-13 10:15:00,2025-01-13 12:00:00,2025-01-13 12:00:00,105,60,Training,R009,Focus,4,1.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB09058,E0280,2025-01-13,2025-01-13 10:00:00,2025-01-13 10:15:00,2025-01-13 11:30:00,2025-01-13 11:45:00,90,15,Training,R010,Conference,4,1.0,6,8.0,15.0,similar_type_any_floor,Allocated
RB13405,E0060,2025-01-13,2025-01-13 10:00:00,2025-01-13 10:15:00,2025-01-13 11:00:00,2025-01-13 11:15:00,60,15,Meeting,R025,Meeting,3,3.0,8,8.0,15.0,exact_type_exact_floor,Allocated
RB23876,E0260,2025-01-13,2025-01-13 10:00:00,2025-01-13 10:15:00,2025-01-13 11:00:00,2025-01-13 11:15:00,60,60,Conference,R020,Focus,2,2.0,6,8.0,15.0,similar_type_exact_floor,Allocated
RB31141,E0994,2025-01-13,2025-01-13 10:15:00,2025-01-13 10:15:00,2025-01-13 11:45:00,2025-01-13 11:45:00,90,0,Conference,R047,Focus,1,5.0,2,4.0,0.0,similar_type_any_floor,Allocated
RB01949,E0654,2025-01-13,2025-01-13 09:45:00,2025-01-13 10:30:00,2025-01-13 10:45:00,2025-01-13 11:30:00,60,60,Focus,R040,Training,4,4.0,12,16.0,45.0,similar_type_exact_floor,Allocated
RB08894,E0268,2025-01-13,2025-01-13 10:30:00,2025-01-13 10:30:00,2025-01-13 12:00:00,2025-01-13 12:00:00,90,30,Meeting,R004,Meeting,4,1.0,6,8.0,0.0,exact_type_any_floor,Allocated
RB11403,E0160,2025-01-13,2025-01-13 10:30:00,2025-01-13 10:30:00,2025-01-13 11:45:00,2025-01-13 11:45:00,75,60,Conference,R023,Conference,4,3.0,4,8.0,0.0,exact_type_nearby_floor,Allocated
RB11673,E0337,2025-01-13,2025-01-13 10:30:00,2025-01-13 10:30:00,2025-01-13 12:00:00,2025-01-13 12:00:00,90,60,Meeting,R002,Focus,1,1.0,2,8.0,0.0,similar_type_exact_floor,Allocated
RB13540,E0612,2025-01-13,2025-01-13 10:15:00,2025-01-13 10:30:00,2025-01-13 11:15:00,2025-01-13 11:30:00,60,30,Focus,R011,Focus,3,2.0,6,8.0,15.0,exact_type_nearby_floor,Allocated
RB18482,E0138,2025-01-13,2025-01-13 10:30:00,2025-01-13 10:30:00,2025-01-13 11:30:00,2025-01-13 11:30:00,60,120,Conference,R049,Training,1,5.0,8,8.0,0.0,similar_type_any_floor,Allocated
RB21350,E0482,2025-01-13,2025-01-13 10:30:00,2025-01-13 10:30:00,2025-01-13 11:00:00,2025-01-13 11:00:00,30,120,Focus,R016,Focus,3,2.0,2,4.0,0.0,exact_type_nearby_floor,Allocated
RB26746,E0775,2025-01-13,2025-01-13 10:30:00,2025-01-13 10:30:00,2025-01-13 12:00:00,2025-01-13 12:00:00,90,60,Training,R017,Focus,1,2.0,6,8.0,0.0,similar_type_any_floor,Allocated
RB29394,E0906,2025-01-13,2025-01-13 09:30:00,2025-01-13 10:30:00,2025-01-13 11:15:00,2025-01-13 12:15:00,105,60,Conference,R034,Conference,4,4.0,12,16.0,60.0,exact_type_exact_floor,Allocated
RB31223,E0396,2025-01-13,2025-01-13 10:30:00,2025-01-13 10:30:00,2025-01-13 12:15:00,2025-01-13 12:15:00,105,30,Conference,R043,Focus,5,5.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB32775,E0089,2025-01-13,2025-01-13 09:45:00,2025-01-13 10:30:00,2025-01-13 11:15:00,2025-01-13 12:00:00,90,60,Meeting,R018,Training,5,2.0,16,16.0,45.0,similar_type_any_floor,Allocated
RB33008,E0665,2025-01-13,2025-01-13 10:30:00,2025-01-13 10:30:00,2025-01-13 11:45:00,2025-01-13 11:45:00,75,30,Conference,R014,Conference,5,2.0,4,4.0,0.0,exact_type_any_floor,Allocated
RB34812,E0865,2025-01-13,2025-01-13 10:30:00,2025-01-13 10:30:00,2025-01-13 11:45:00,2025-01-13 11:45:00,75,30,Meeting,R035,Training,5,4.0,4,4.0,0.0,similar_type_any_floor,Allocated
RB35915,E0460,2025-01-13,2025-01-13 10:15:00,2025-01-13 10:30:00,2025-01-13 11:15:00,2025-01-13 11:30:00,60,15,Meeting,R024,Meeting,4,3.0,6,8.0,15.0,exact_type_nearby_floor,Allocated
RB09503,E0413,2025-01-13,2025-01-13 10:45:00,2025-01-13 10:45:00,2025-01-13 11:45:00,2025-01-13 11:45:00,60,60,Meeting,R001,Conference,1,1.0,6,8.0,0.0,similar_type_exact_floor,Allocated
RB24479,E0460,2025-01-13,2025-01-13 10:45:00,2025-01-13 10:45:00,2025-01-13 12:00:00,2025-01-13 12:00:00,75,0,Meeting,R039,Meeting,4,4.0,4,4.0,0.0,exact_type_exact_floor,Allocated
RB26342,E0537,2025-01-13,2025-01-13 10:45:00,2025-01-13 10:45:00,2025-01-13 11:45:00,2025-01-13 11:45:00,60,30,Meeting,R046,Training,2,5.0,8,8.0,0.0,similar_type_any_floor,Allocated
RB35756,E0390,2025-01-13,2025-01-13 09:45:00,2025-01-13 10:45:00,2025-01-13 11:15:00,2025-01-13 12:15:00,90,60,Conference,R041,Focus,5,5.0,16,16.0,60.0,similar_type_exact_floor,Allocated
RB08420,E0435,2025-01-13,2025-01-13 10:15:00,2025-01-13 11:00:00,2025-01-13 11:00:00,2025-01-13 11:45:00,45,60,Training,R006,Focus,4,1.0,10,16.0,45.0,similar_type_any_floor,Allocated
RB19820,E0201,2025-01-13,2025-01-13 10:00:00,2025-01-13 11:00:00,2025-01-13 11:00:00,2025-01-13 12:00:00,60,60,Training,R008,Meeting,4,1.0,16,16.0,60.0,similar_type_any_floor,Allocated
RB20783,E0552,2025-01-13,2025-01-13 11:15:00,2025-01-13 11:15:00,2025-01-13 12:15:00,2025-01-13 12:15:00,60,30,Focus,R016,Focus,1,2.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB29060,E0554,2025-01-13,2025-01-13 11:15:00,2025-01-13 11:15:00,2025-01-13 13:15:00,2025-01-13 13:15:00,120,60,Conference,R012,Conference,3,2.0,4,4.0,0.0,exact_type_nearby_floor,Allocated
RB36763,E0994,2025-01-13,2025-01-13 11:15:00,2025-01-13 11:15:00,2025-01-13 12:30:00,2025-01-13 12:30:00,75,120,Conference,R007,Conference,1,1.0,8,8.0,0.0,exact_type_exact_floor,Allocated
RB25552,E0781,2025-01-13,2025-01-13 11:00:00,2025-01-13 11:30:00,2025-01-13 12:00:00,2025-01-13 12:30:00,60,120,Meeting,R040,Training,4,4.0,10,16.0,30.0,similar_type_exact_floor,Allocated
RB37246,E0369,2025-01-13,2025-01-13 11:30:00,2025-01-13 11:30:00,2025-01-13 12:30:00,2025-01-13 12:30:00,60,60,Meeting,R038,Meeting,5,4.0,6,8.0,0.0,exact_type_nearby_floor,Allocated
RB00276,E0505,2025-01-13,2025-01-13 11:45:00,2025-01-13 11:45:00,2025-01-13 12:45:00,2025-01-13 12:45:00,60,60,Meeting,R005,Training,3,1.0,10,16.0,0.0,similar_type_any_floor,Allocated
RB00655,E0940,2025-01-13,2025-01-13 11:45:00,2025-01-13 11:45:00,2025-01-13 12:45:00,2025-01-13 12:45:00,60,30,Training,R046,Training,5,5.0,6,8.0,0.0,exact_type_exact_floor,Allocated
RB04942,E0314,2025-01-13,2025-01-13 11:45:00,2025-01-13 11:45:00,2025-01-13 12:45:00,2025-01-13 12:45:00,60,0,Focus,R006,Focus,1,1.0,6,16.0,0.0,exact_type_exact_floor,Allocated
RB10436,E0086,2025-01-13,2025-01-13 11:45:00,2025-01-13 11:45:00,2025-01-13 13:15:00,2025-01-13 13:15:00,90,60,Conference,R023,Conference,4,3.0,8,8.0,0.0,exact_type_nearby_floor,Allocated
RB01753,E0723,2025-01-13,2025-01-13 08:30:00,,2025-01-13 09:30:00,,60,0,Meeting,,,4,,10,,,skipped_no_room_available,Skipped
RB05745,E0304,2025-01-13,2025-01-13 09:15:00,,2025-01-13 10:45:00,,90,0,Conference,,,5,,16,,,skipped_no_room_available,Skipped
RB06685,E0867,2025-01-13,2025-01-13 09:30:00,,2025-01-13 10:00:00,,30,30,Meeting,,,4,,10,,,skipped_no_room_available,Skipped
RB07921,E0019,2025-01-13,2025-01-13 09:00:00,,2025-01-13 10:00:00,,60,15,Meeting,,,3,,16,,,skipped_no_room_available,Skipped
RB10704,E0899,2025-01-13,2025-01-13 09:45:00,,2025-01-13 11:15:00,,90,0,Conference,,,1,,2,,,skipped_no_room_available,Skipped
RB11825,E0470,2025-01-13,2025-01-13 10:15:00,,2025-01-13 11:45:00,,90,15,Meeting,,,5,,10,,,skipped_no_room_available,Skipped
