booking_id,employee_id,booking_date,requested_start_datetime,requested_end_datetime,requested_duration_minutes,requested_room_type,requested_capacity,max_time_flexibility_minutes,requested_floor
RB31778,E0745,2025-04-30,2025-04-30 08:30:00,2025-04-30 09:30:00,60,Conference,8,60,1
RB34992,E0841,2025-04-30,2025-04-30 08:30:00,2025-04-30 09:15:00,45,Conference,2,0,3
RB36097,E0378,2025-04-30,2025-04-30 08:30:00,2025-04-30 10:30:00,120,Meeting,8,0,5
RB39311,E0571,2025-04-30,2025-04-30 08:30:00,2025-04-30 10:00:00,90,Training,2,30,3
RB01889,E0091,2025-04-30,2025-04-30 08:45:00,2025-04-30 10:30:00,105,Conference,16,15,4
RB03720,E0232,2025-04-30,2025-04-30 08:45:00,2025-04-30 09:30:00,45,Meeting,4,0,1
RB12355,E0693,2025-04-30,2025-04-30 08:45:00,2025-04-30 09:45:00,60,Focus,2,15,5
RB32122,E0593,2025-04-30,2025-04-30 08:45:00,2025-04-30 10:15:00,90,Meeting,10,0,4
RB32980,E0944,2025-04-30,2025-04-30 08:45:00,2025-04-30 10:30:00,105,Focus,8,30,5
RB36999,E0156,2025-04-30,2025-04-30 08:45:00,2025-04-30 09:45:00,60,Training,6,30,4
RB37673,E0787,2025-04-30,2025-04-30 08:45:00,2025-04-30 10:15:00,90,Meeting,2,15,1
RB01294,E0021,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:15:00,75,Meeting,12,60,5
RB07527,E0891,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Training,2,30,1
RB07669,E0344,2025-04-30,2025-04-30 09:00:00,2025-04-30 09:45:00,45,Meeting,6,15,4
RB08421,E0387,2025-04-30,2025-04-30 09:00:00,2025-04-30 09:45:00,45,Training,4,60,1
RB13395,E0397,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Conference,8,60,3
RB13429,E0474,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Meeting,10,60,4
RB13469,E0826,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Focus,4,15,1
RB15767,E0567,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Meeting,8,30,5
RB17765,E0184,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:30:00,90,Meeting,8,15,3
RB17877,E0175,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:45:00,105,Meeting,10,60,3
RB22820,E0684,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Meeting,8,15,5
RB23820,E0788,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:30:00,90,Meeting,8,60,1
RB23885,E0856,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Meeting,2,30,3
RB24426,E0976,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Focus,12,0,2
RB26000,E0849,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:30:00,90,Conference,4,15,3
RB26375,E0882,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Training,6,60,4
RB27147,E0105,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Meeting,8,120,1
RB29428,E0406,2025-04-30,2025-04-30 09:00:00,2025-04-30 11:00:00,120,Conference,10,15,1
RB30940,E0977,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:15:00,75,Conference,4,120,3
RB30954,E0722,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:15:00,75,Meeting,6,0,4
RB34117,E0072,2025-04-30,2025-04-30 09:00:00,2025-04-30 09:45:00,45,Training,8,30,4
RB35211,E0484,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Training,12,30,2
RB37328,E0606,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:45:00,105,Meeting,2,15,2
RB39142,E0231,2025-04-30,2025-04-30 09:00:00,2025-04-30 10:00:00,60,Meeting,10,60,4
RB02075,E0743,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:30:00,75,Training,12,60,3
RB02192,E0964,2025-04-30,2025-04-30 09:15:00,2025-04-30 11:15:00,120,Meeting,4,120,2
RB02937,E0431,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:00:00,45,Meeting,4,30,2
RB04065,E0203,2025-04-30,2025-04-30 09:15:00,2025-04-30 11:00:00,105,Conference,2,0,2
RB09142,E0270,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:45:00,90,Training,4,0,1
RB14256,E0926,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:30:00,75,Training,12,30,3
RB18667,E0942,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:15:00,60,Meeting,2,15,4
RB19230,E0653,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:45:00,90,Focus,12,0,1
RB21048,E0734,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:15:00,60,Conference,6,30,3
RB22988,E0502,2025-04-30,2025-04-30 09:15:00,2025-04-30 09:45:00,30,Meeting,16,30,2
RB24006,E0813,2025-04-30,2025-04-30 09:15:00,2025-04-30 09:45:00,30,Training,4,15,4
RB24721,E0578,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:15:00,60,Conference,4,0,5
RB25766,E0030,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:45:00,90,Conference,6,60,5
RB27443,E0487,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:15:00,60,Meeting,10,0,4
RB29348,E0614,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:15:00,60,Conference,16,0,2
RB33527,E0181,2025-04-30,2025-04-30 09:15:00,2025-04-30 09:45:00,30,Training,2,60,2
RB33928,E0419,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:45:00,90,Focus,12,120,3
RB34281,E0670,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:15:00,60,Conference,2,30,1
RB38822,E0086,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:45:00,90,Training,8,60,4
RB39051,E0875,2025-04-30,2025-04-30 09:15:00,2025-04-30 10:30:00,75,Focus,6,30,2
RB39283,E0331,2025-04-30,2025-04-30 09:15:00,2025-04-30 11:15:00,120,Focus,2,60,2
RB02317,E0050,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:30:00,60,Meeting,6,30,2
RB05563,E0395,2025-04-30,2025-04-30 09:30:00,2025-04-30 11:00:00,90,Meeting,2,15,2
RB06929,E0687,2025-04-30,2025-04-30 09:30:00,2025-04-30 11:00:00,90,Conference,4,60,4
RB08010,E0791,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:15:00,45,Meeting,8,120,3
RB11277,E0553,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:00:00,30,Conference,8,120,1
RB15559,E0057,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:30:00,60,Focus,6,30,4
RB16430,E0307,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:30:00,60,Training,4,0,5
RB16744,E0732,2025-04-30,2025-04-30 09:30:00,2025-04-30 11:30:00,120,Meeting,2,30,2
RB19220,E0137,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:30:00,60,Meeting,2,15,2
RB20993,E0663,2025-04-30,2025-04-30 09:30:00,2025-04-30 11:00:00,90,Conference,2,30,3
RB21240,E0593,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:15:00,45,Training,12,15,3
RB22708,E0033,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:30:00,60,Conference,12,120,1
RB24098,E0102,2025-04-30,2025-04-30 09:30:00,2025-04-30 11:00:00,90,Focus,8,15,3
RB24501,E0031,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:15:00,45,Meeting,12,15,4
RB31767,E0819,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:00:00,30,Meeting,6,0,3
RB35939,E0699,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:45:00,75,Meeting,4,15,4
RB37240,E0304,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:15:00,45,Conference,8,0,5
RB39043,E0737,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:00:00,30,Meeting,6,60,3
RB39172,E0048,2025-04-30,2025-04-30 09:30:00,2025-04-30 10:00:00,30,Focus,4,60,3
RB05665,E0826,2025-04-30,2025-04-30 09:45:00,2025-04-30 10:30:00,45,Conference,8,60,1
RB12672,E0155,2025-04-30,2025-04-30 09:45:00,2025-04-30 11:15:00,90,Conference,6,120,3
RB13648,E0794,2025-04-30,2025-04-30 09:45:00,2025-04-30 10:45:00,60,Training,4,15,2
RB17281,E0582,2025-04-30,2025-04-30 09:45:00,2025-04-30 10:45:00,60,Meeting,4,0,5
RB19875,E0252,2025-04-30,2025-04-30 09:45:00,2025-04-30 10:30:00,45,Focus,2,15,3
RB20272,E0127,2025-04-30,2025-04-30 09:45:00,2025-04-30 11:15:00,90,Conference,2,15,1
RB20490,E0012,2025-04-30,2025-04-30 09:45:00,2025-04-30 11:45:00,120,Meeting,4,60,5
RB26456,E0390,2025-04-30,2025-04-30 09:45:00,2025-04-30 10:15:00,30,Conference,4,120,5
RB27913,E0462,2025-04-30,2025-04-30 09:45:00,2025-04-30 11:15:00,90,Focus,16,15,5
RB30898,E0647,2025-04-30,2025-04-30 09:45:00,2025-04-30 10:15:00,30,Focus,8,15,3
RB31411,E0205,2025-04-30,2025-04-30 09:45:00,2025-04-30 10:30:00,45,Training,8,30,4
RB31887,E0102,2025-04-30,2025-04-30 09:45:00,2025-04-30 11:15:00,90,Focus,6,0,3
RB35491,E0598,2025-04-30,2025-04-30 09:45:00,2025-04-30 10:30:00,45,Focus,10,15,2
RB36604,E0938,2025-04-30,2025-04-30 09:45:00,2025-04-30 11:15:00,90,Conference,4,0,5
RB36685,E0734,2025-04-30,2025-04-30 09:45:00,2025-04-30 11:00:00,75,Conference,4,120,3
RB37172,E0798,2025-04-30,2025-04-30 09:45:00,2025-04-30 10:45:00,60,Meeting,6,15,1
RB06571,E0877,2025-04-30,2025-04-30 10:00:00,2025-04-30 11:30:00,90,Conference,6,60,3
RB12629,E0046,2025-04-30,2025-04-30 10:00:00,2025-04-30 10:30:00,30,Meeting,2,60,5
RB14759,E0938,2025-04-30,2025-04-30 10:00:00,2025-04-30 11:00:00,60,Conference,6,15,5
RB16497,E0124,2025-04-30,2025-04-30 10:00:00,2025-04-30 11:15:00,75,Conference,8,30,2
RB20630,E0004,2025-04-30,2025-04-30 10:00:00,2025-04-30 11:30:00,90,Meeting,6,0,1
RB21306,E0213,2025-04-30,2025-04-30 10:00:00,2025-04-30 12:00:00,120,Meeting,6,15,2
RB21675,E0105,2025-04-30,2025-04-30 10:00:00,2025-04-30 10:45:00,45,Meeting,6,0,1
RB35038,E0741,2025-04-30,2025-04-30 10:00:00,2025-04-30 11:30:00,90,Focus,6,30,4
RB02325,E0491,2025-04-30,2025-04-30 10:15:00,2025-04-30 11:45:00,90,Conference,8,15,2
RB11272,E0111,2025-04-30,2025-04-30 10:15:00,2025-04-30 11:45:00,90,Conference,2,0,2
RB15591,E0052,2025-04-30,2025-04-30 10:15:00,2025-04-30 11:00:00,45,Meeting,2,60,4
RB23863,E0696,2025-04-30,2025-04-30 10:15:00,2025-04-30 11:30:00,75,Conference,4,30,1
RB30085,E0357,2025-04-30,2025-04-30 10:15:00,2025-04-30 12:15:00,120,Meeting,8,30,5
RB33099,E0791,2025-04-30,2025-04-30 10:15:00,2025-04-30 11:30:00,75,Meeting,10,60,3
RB37353,E0572,2025-04-30,2025-04-30 10:15:00,2025-04-30 11:45:00,90,Meeting,6,30,3
RB00029,E0449,2025-04-30,2025-04-30 10:30:00,2025-04-30 11:15:00,45,Training,10,60,2
RB02969,E0076,2025-04-30,2025-04-30 10:30:00,2025-04-30 12:00:00,90,Meeting,2,0,3
RB04014,E0474,2025-04-30,2025-04-30 10:30:00,2025-04-30 11:30:00,60,Focus,4,15,4
RB05407,E0144,2025-04-30,2025-04-30 10:30:00,2025-04-30 11:30:00,60,Meeting,10,15,1
RB10457,E0363,2025-04-30,2025-04-30 10:30:00,2025-04-30 11:30:00,60,Meeting,2,0,4
RB17832,E0407,2025-04-30,2025-04-30 10:30:00,2025-04-30 11:30:00,60,Focus,6,15,4
RB32366,E0460,2025-04-30,2025-04-30 10:30:00,2025-04-30 11:45:00,75,Meeting,4,30,4
RB39684,E0665,2025-04-30,2025-04-30 10:30:00,2025-04-30 11:00:00,30,Conference,4,60,5
RB08619,E0903,2025-04-30,2025-04-30 10:45:00,2025-04-30 11:45:00,60,Conference,12,0,1
RB25860,E0888,2025-04-30,2025-04-30 11:00:00,2025-04-30 12:30:00,90,Meeting,8,120,4
RB06225,E0657,2025-04-30,2025-04-30 11:15:00,2025-04-30 13:15:00,120,Conference,4,15,2
RB26569,E0933,2025-04-30,2025-04-30 11:15:00,2025-04-30 12:30:00,75,Meeting,6,15,3
RB35628,E0527,2025-04-30,2025-04-30 11:15:00,2025-04-30 12:30:00,75,Meeting,4,0,4
RB16044,E0874,2025-04-30,2025-04-30 11:30:00,2025-04-30 13:00:00,90,Conference,8,15,4
RB28751,E0354,2025-04-30,2025-04-30 11:30:00,2025-04-30 13:00:00,90,Meeting,12,15,1
RB04142,E0268,2025-04-30,2025-04-30 11:45:00,2025-04-30 12:45:00,60,Meeting,8,30,4
RB32688,E0382,2025-04-30,2025-04-30 11:45:00,2025-04-30 13:15:00,90,Meeting,6,0,5
RB01039,E0622,2025-05-01,2025-05-01 08:00:00,2025-05-01 09:00:00,60,Focus,8,120,5
RB01468,E0915,2025-05-01,2025-05-01 08:00:00,2025-05-01 08:30:00,30,Training,10,60,1
RB10854,E0591,2025-05-01,2025-05-01 08:00:00,2025-05-01 09:30:00,90,Conference,8,60,4
RB26111,E0300,2025-05-01,2025-05-01 08:00:00,2025-05-01 09:15:00,75,Conference,2,15,4
RB28567,E0805,2025-05-01,2025-05-01 08:00:00,2025-05-01 09:00:00,60,Training,12,60,3
RB29627,E0520,2025-05-01,2025-05-01 08:00:00,2025-05-01 09:00:00,60,Training,10,15,2
RB32995,E0091,2025-05-01,2025-05-01 08:00:00,2025-05-01 09:30:00,90,Meeting,16,0,4
RB02268,E0294,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:30:00,75,Conference,10,30,2
RB03078,E0020,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:15:00,60,Meeting,6,60,2
RB03971,E0148,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:15:00,60,Conference,10,60,3
RB10938,E0016,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:15:00,60,Focus,10,15,3
RB11011,E0578,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:30:00,75,Conference,2,15,5
RB20123,E0841,2025-05-01,2025-05-01 08:15:00,2025-05-01 10:15:00,120,Meeting,2,30,4
RB21463,E0180,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:15:00,60,Conference,6,15,3
RB21687,E0130,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:45:00,90,Meeting,8,15,4
RB25912,E0614,2025-05-01,2025-05-01 08:15:00,2025-05-01 10:00:00,105,Conference,16,60,3
RB26467,E0632,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:15:00,60,Meeting,16,60,3
RB31011,E0183,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:45:00,90,Meeting,4,60,1
RB32661,E0387,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:45:00,90,Training,8,0,2
RB33661,E0014,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:45:00,90,Conference,4,30,1
RB35676,E0359,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:15:00,60,Training,12,0,4
RB37787,E0883,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:00:00,45,Focus,2,60,5
RB38548,E0327,2025-05-01,2025-05-01 08:15:00,2025-05-01 09:45:00,90,Training,6,0,1
RB03869,E0358,2025-05-01,2025-05-01 08:30:00,2025-05-01 10:30:00,120,Focus,16,30,4
RB05077,E0417,2025-05-01,2025-05-01 08:30:00,2025-05-01 09:30:00,60,Meeting,10,30,1
RB09882,E0313,2025-05-01,2025-05-01 08:30:00,2025-05-01 09:00:00,30,Meeting,6,30,3
RB15106,E0457,2025-05-01,2025-05-01 08:30:00,2025-05-01 09:30:00,60,Meeting,4,60,4
RB17048,E0135,2025-05-01,2025-05-01 08:30:00,2025-05-01 09:30:00,60,Meeting,12,120,4
RB18357,E0787,2025-05-01,2025-05-01 08:30:00,2025-05-01 09:30:00,60,Meeting,4,60,1
RB20106,E0818,2025-05-01,2025-05-01 08:30:00,2025-05-01 10:00:00,90,Conference,10,15,1
RB21762,E0041,2025-05-01,2025-05-01 08:30:00,2025-05-01 09:00:00,30,Conference,4,15,4
RB26267,E0741,2025-05-01,2025-05-01 08:30:00,2025-05-01 10:00:00,90,Focus,12,60,4
RB29334,E0423,2025-05-01,2025-05-01 08:30:00,2025-05-01 09:30:00,60,Focus,2,0,2
RB33426,E0431,2025-05-01,2025-05-01 08:30:00,2025-05-01 09:30:00,60,Conference,2,15,5
RB35093,E0793,2025-05-01,2025-05-01 08:30:00,2025-05-01 09:30:00,60,Meeting,4,30,4
RB02850,E0735,2025-05-01,2025-05-01 08:45:00,2025-05-01 09:15:00,30,Meeting,12,15,2
RB10641,E0929,2025-05-01,2025-05-01 08:45:00,2025-05-01 09:15:00,30,Conference,2,60,5
RB12301,E0652,2025-05-01,2025-05-01 08:45:00,2025-05-01 10:00:00,75,Conference,2,60,5
RB16790,E0431,2025-05-01,2025-05-01 08:45:00,2025-05-01 09:45:00,60,Conference,2,60,5
RB17592,E0830,2025-05-01,2025-05-01 08:45:00,2025-05-01 10:00:00,75,Meeting,6,30,1
RB20950,E0814,2025-05-01,2025-05-01 08:45:00,2025-05-01 09:15:00,30,Meeting,4,30,1
RB27877,E0840,2025-05-01,2025-05-01 08:45:00,2025-05-01 09:30:00,45,Training,2,0,5
RB37067,E0794,2025-05-01,2025-05-01 08:45:00,2025-05-01 09:45:00,60,Meeting,4,30,2
RB03653,E0181,2025-05-01,2025-05-01 09:00:00,2025-05-01 09:45:00,45,Training,2,120,2
RB06127,E0187,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:15:00,75,Conference,10,15,5
RB06305,E0111,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:00:00,60,Conference,2,30,2
RB10865,E0904,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:30:00,90,Meeting,2,60,3
RB13034,E0261,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:15:00,75,Conference,2,30,2
RB13241,E0184,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:00:00,60,Meeting,10,120,3
RB13803,E0593,2025-05-01,2025-05-01 09:00:00,2025-05-01 09:45:00,45,Meeting,6,60,3
RB15484,E0248,2025-05-01,2025-05-01 09:00:00,2025-05-01 09:30:00,30,Conference,10,60,5
RB15837,E0072,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:15:00,75,Meeting,6,30,4
RB17395,E0713,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:15:00,75,Meeting,16,120,1
RB21491,E0012,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:15:00,75,Meeting,6,120,4
RB24595,E0398,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:00:00,60,Conference,2,60,1
RB25229,E0905,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:30:00,90,Training,4,15,4
RB28742,E0321,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:30:00,90,Focus,8,15,3
RB29750,E0964,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:15:00,75,Meeting,4,30,2
RB32182,E0897,2025-05-01,2025-05-01 09:00:00,2025-05-01 09:45:00,45,Conference,6,60,5
RB34021,E0791,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:00:00,60,Meeting,8,60,3
RB35640,E0677,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:00:00,60,Conference,8,15,4
RB36672,E0968,2025-05-01,2025-05-01 09:00:00,2025-05-01 09:30:00,30,Conference,6,0,2
RB37463,E0698,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:30:00,90,Conference,6,0,1
RB37527,E0930,2025-05-01,2025-05-01 09:00:00,2025-05-01 09:30:00,30,Meeting,8,30,1
RB37597,E0679,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:30:00,90,Conference,4,30,1
RB37784,E0851,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:00:00,60,Meeting,16,60,2
RB38001,E0805,2025-05-01,2025-05-01 09:00:00,2025-05-01 09:30:00,30,Meeting,2,30,3
RB39822,E0670,2025-05-01,2025-05-01 09:00:00,2025-05-01 10:30:00,90,Conference,2,120,1
RB01617,E0263,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:45:00,90,Training,8,60,4
RB05199,E0653,2025-05-01,2025-05-01 09:15:00,2025-05-01 11:00:00,105,Meeting,12,15,1
RB10037,E0404,2025-05-01,2025-05-01 09:15:00,2025-05-01 11:15:00,120,Conference,2,30,3
RB13272,E0207,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:30:00,75,Meeting,10,60,3
RB13924,E0096,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:30:00,75,Conference,4,30,2
RB14015,E0662,2025-05-01,2025-05-01 09:15:00,2025-05-01 09:45:00,30,Training,8,0,2
RB15648,E0467,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:45:00,90,Conference,10,0,4
RB15917,E0854,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:00:00,45,Meeting,4,30,4
RB16485,E0572,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:45:00,90,Meeting,16,60,3
RB17149,E0727,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:15:00,60,Meeting,10,0,2
RB17207,E0461,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:15:00,60,Conference,6,120,4
RB18220,E0668,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:45:00,90,Training,8,15,2
RB20506,E0905,2025-05-01,2025-05-01 09:15:00,2025-05-01 11:00:00,105,Training,12,15,4
RB21305,E0826,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:45:00,90,Meeting,8,15,1
RB24771,E0800,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:30:00,75,Meeting,2,30,1
RB27487,E0137,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:30:00,75,Meeting,4,60,2
RB29055,E0466,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:30:00,75,Conference,10,30,1
RB35825,E0211,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:45:00,90,Conference,6,30,5
RB35890,E0168,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:45:00,90,Meeting,2,15,4
RB37263,E0647,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:15:00,60,Meeting,10,30,3
RB38817,E0909,2025-05-01,2025-05-01 09:15:00,2025-05-01 10:15:00,60,Meeting,4,15,5
RB00944,E0270,2025-05-01,2025-05-01 09:30:00,2025-05-01 11:00:00,90,Focus,2,0,5
RB01754,E0766,2025-05-01,2025-05-01 09:30:00,2025-05-01 11:00:00,90,Focus,2,120,4
RB05585,E0067,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:15:00,45,Training,6,30,5
RB06468,E0558,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:30:00,60,Conference,10,30,5
RB07247,E0181,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:45:00,75,Training,12,0,2
RB08991,E0083,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:00:00,30,Training,6,60,5
RB09491,E0849,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:45:00,75,Conference,12,15,3
RB10157,E0340,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:15:00,45,Training,6,30,5
RB10160,E0650,2025-05-01,2025-05-01 09:30:00,2025-05-01 11:15:00,105,Conference,6,120,3
RB10183,E0116,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:15:00,45,Training,8,30,5
RB10972,E0428,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:45:00,75,Conference,2,60,2
RB12176,E0479,2025-05-01,2025-05-01 09:30:00,2025-05-01 11:00:00,90,Meeting,8,60,4
RB13705,E0780,2025-05-01,2025-05-01 09:30:00,2025-05-01 11:00:00,90,Focus,10,15,2
RB15993,E0473,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:30:00,60,Focus,2,15,4
RB18625,E0727,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:30:00,60,Meeting,8,30,2
RB25056,E0025,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:45:00,75,Meeting,10,15,5
RB26265,E0497,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:15:00,45,Conference,4,15,1
RB30007,E0571,2025-05-01,2025-05-01 09:30:00,2025-05-01 11:00:00,90,Training,2,30,1
RB32039,E0481,2025-05-01,2025-05-01 09:30:00,2025-05-01 11:30:00,120,Conference,4,30,4
RB35513,E0677,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:15:00,45,Conference,12,30,4
RB38472,E0825,2025-05-01,2025-05-01 09:30:00,2025-05-01 10:00:00,30,Focus,12,30,2
RB05490,E0984,2025-05-01,2025-05-01 09:45:00,2025-05-01 11:00:00,75,Focus,2,60,5
RB06797,E0996,2025-05-01,2025-05-01 09:45:00,2025-05-01 11:15:00,90,Conference,6,30,2
RB07110,E0065,2025-05-01,2025-05-01 09:45:00,2025-05-01 11:00:00,75,Focus,2,15,4
RB09166,E0452,2025-05-01,2025-05-01 09:45:00,2025-05-01 10:45:00,60,Meeting,12,60,4
RB15646,E0723,2025-05-01,2025-05-01 09:45:00,2025-05-01 10:45:00,60,Meeting,10,30,4
RB16564,E0248,2025-05-01,2025-05-01 09:45:00,2025-05-01 10:45:00,60,Training,10,15,5
RB19247,E0728,2025-05-01,2025-05-01 09:45:00,2025-05-01 11:00:00,75,Training,2,60,1
RB19518,E0431,2025-05-01,2025-05-01 09:45:00,2025-05-01 11:15:00,90,Conference,4,120,5
RB19642,E0791,2025-05-01,2025-05-01 09:45:00,2025-05-01 10:30:00,45,Meeting,10,15,4
RB20859,E0369,2025-05-01,2025-05-01 09:45:00,2025-05-01 11:15:00,90,Meeting,6,30,5
RB22646,E0427,2025-05-01,2025-05-01 09:45:00,2025-05-01 10:30:00,45,Meeting,12,60,4
RB22920,E0781,2025-05-01,2025-05-01 09:45:00,2025-05-01 11:00:00,75,Meeting,12,30,4
RB29107,E0595,2025-05-01,2025-05-01 09:45:00,2025-05-01 10:45:00,60,Focus,10,60,1
RB31598,E0727,2025-05-01,2025-05-01 09:45:00,2025-05-01 10:15:00,30,Meeting,10,30,2
RB32037,E0012,2025-05-01,2025-05-01 09:45:00,2025-05-01 10:45:00,60,Meeting,4,30,5
RB36755,E0758,2025-05-01,2025-05-01 09:45:00,2025-05-01 11:15:00,90,Conference,6,15,2
RB37898,E0538,2025-05-01,2025-05-01 09:45:00,2025-05-01 11:00:00,75,Focus,4,15,1
RB00024,E0534,2025-05-01,2025-05-01 10:00:00,2025-05-01 10:30:00,30,Meeting,4,0,4
RB01761,E0163,2025-05-01,2025-05-01 10:00:00,2025-05-01 11:00:00,60,Meeting,2,15,5
RB06517,E0514,2025-05-01,2025-05-01 10:00:00,2025-05-01 11:45:00,105,Focus,10,120,4
RB11606,E0916,2025-05-01,2025-05-01 10:00:00,2025-05-01 11:30:00,90,Conference,4,30,4
RB18350,E0588,2025-05-01,2025-05-01 10:00:00,2025-05-01 11:00:00,60,Meeting,6,30,4
RB20844,E0366,2025-05-01,2025-05-01 10:00:00,2025-05-01 10:30:00,30,Meeting,8,15,1
